acct_id,num_tx,avg_amount,std_amount,min_amount,max_amount,total_sent,first_step,last_step,num_unique_recipients,amount_cv,active_steps,tx_velocity,recipient_diversity,num_received,total_received,avg_received,num_unique_senders,is_sar
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9360.58,468.029,3.0,0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,47101.25,517.5961538461538,3.0,0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,52227.22,527.5476767676768,4.0,0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,51659.9,580.4483146067416,4.0,0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,57272.43,540.3059433962264,4.0,0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,57027.5,548.3413461538462,4.0,0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9877.26,548.7366666666667,3.0,0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5814.03,581.403,3.0,0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,63777.51,540.4873728813559,3.0,0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,74192.65,549.5751851851851,4.0,0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5340.67,534.067,4.0,0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,130112.84,537.6563636363636,4.0,0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18373.31,540.3914705882353,4.0,0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29515.32,491.92199999999997,4.0,0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,62604.73,558.9708035714286,4.0,0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6684.63,557.0525,3.0,0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5167.05,645.88125,3.0,0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,42199.83,508.43168674698796,4.0,0
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12160.789999999999,450.3996296296296,2.0,0
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13464.93,448.831,4.0,0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,54465.52,555.770612244898,4.0,0
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,64085.65,593.3856481481481,3.0,0
378,176.0,559.225340909091,247.26716619859405,9.93,995.29,98423.66,1.0,31.0,3.0,0.4421601599673732,31.0,5.677419353007284,0.01704545454448605,4.0,2354.9700000000003,588.7425000000001,1.0,0
379,226.0,549.4961504424779,266.0576809536766,48.6,997.98,124186.13,1.0,31.0,2.0,0.48418479498827005,31.0,7.290322578293444,0.00884955752173232,70.0,36727.29,524.6755714285714,2.0,0
380,138.0,517.8241304347825,282.43028629837386,79.01,990.58,71459.73,1.0,31.0,3.0,0.5454173911435563,31.0,4.451612901789802,0.02173913043320731,8.0,4029.16,503.645,2.0,0
381,176.0,547.0189204545454,260.0937915125991,66.7,997.1,96275.33,1.0,31.0,2.0,0.4754749457143446,31.0,5.677419353007284,0.011363636362990702,2.0,1771.54,885.77,1.0,0
382,162.0,558.01,257.70514456526416,28.94,994.8,90397.62,1.0,31.0,3.0,0.46182890012839534,31.0,5.225806449927159,0.0185185185173754,10.0,5767.48,576.7479999999999,2.0,0
383,124.0,570.8360483870968,251.18161939128856,87.75,987.6,70783.67,1.0,31.0,3.0,0.440024101660371,31.0,3.9999999987096775,0.02419354838514568,4.0,1785.67,446.4175,2.0,0
384,208.0,480.9336057692308,280.3007740987626,0.7,997.55,100034.19,1.0,31.0,3.0,0.5828263417870464,31.0,6.709677417190426,0.014423076922383505,37.0,19426.69,525.0456756756756,2.0,0
385,196.0,530.0220408163266,261.1898308970295,23.85,996.06,103884.32,1.0,31.0,3.0,0.4927905082773984,31.0,6.322580643121748,0.015306122448198666,6.0,4003.17,667.195,2.0,0
386,282.0,429.481914893617,277.3838177303587,4.82,986.45,121113.9,1.0,31.0,2.0,0.6458568058508548,31.0,9.096774190613944,0.007092198581308787,115.0,63017.21,547.9757391304348,2.0,0
387,148.0,523.9014864864864,256.70882084536197,36.38,990.43,77537.42,1.0,31.0,3.0,0.4899944502201438,31.0,4.774193546847034,0.020270270268900655,12.0,7057.97,588.1641666666667,2.0,0
388,131.0,492.9625190839694,246.52678048421654,49.78,999.15,64578.09,1.0,31.0,3.0,0.5000923415786569,31.0,4.22580645024974,0.022900763357030476,11.0,5640.53,512.7754545454545,2.0,0
389,138.0,486.78876811594205,268.90732004882955,17.92,984.01,67176.85,1.0,31.0,2.0,0.552410691569732,31.0,4.451612901789802,0.014492753622138206,12.0,6537.32,544.7766666666666,2.0,0
390,123.0,514.2050406504065,292.27268352523015,18.85,999.24,63247.22,1.0,31.0,3.0,0.5683971575810632,31.0,3.967741934203954,0.02439024390045608,12.0,5397.650000000001,449.80416666666673,2.0,0
391,153.0,547.2454901960784,272.669923845039,3.36,997.55,83728.56,1.0,31.0,3.0,0.498258877825304,31.0,4.93548386937565,0.019607843135973343,8.0,4616.06,577.0075,1.0,0
392,120.0,515.3745,278.1562257209262,98.63,993.93,61844.94,1.0,31.0,2.0,0.5397167025445168,31.0,3.8709677406867846,0.016666666665277777,12.0,6965.96,580.4966666666667,1.0,0
393,185.0,504.8818918918919,258.4837310059781,82.32,995.88,93403.15,1.0,31.0,3.0,0.5119687102111524,31.0,5.967741933558793,0.016216216215339665,4.0,2060.16,515.04,1.0,0
394,199.0,512.0924120603015,260.23651777769703,13.46,997.92,101906.39,1.0,31.0,4.0,0.5081827257029753,31.0,6.4193548366389175,0.020100502511552737,22.0,11168.55,507.6613636363636,2.0,1
395,277.0,520.0892418772563,273.216450353906,100.13,999.48,144064.72,1.0,31.0,3.0,0.5253260947342057,31.0,8.935483868085328,0.010830324909356306,97.0,50446.93,520.071443298969,2.0,0
396,129.0,461.3153488372093,246.2120524537947,66.72,965.66,59509.68,1.0,31.0,3.0,0.533717451780131,31.0,4.161290321238293,0.023255813951685595,6.0,3322.34,553.7233333333334,2.0,0
397,219.0,534.0039726027397,263.7506422849158,29.54,997.49,116946.87,1.0,31.0,3.0,0.493911386079122,31.0,7.064516126753381,0.013698630136360792,71.0,34823.0,490.46478873239437,3.0,1
398,141.0,560.0444680851064,289.74829459235707,72.32,992.09,78966.27,1.0,31.0,2.0,0.5173665862246357,31.0,4.548387095306972,0.014184397162114582,6.0,4267.73,711.2883333333333,2.0,0
399,166.0,500.7663855421687,258.0449516728165,59.3,981.37,83127.22,1.0,31.0,3.0,0.5153000662939545,31.0,5.3548387079500515,0.018072289155537814,4.0,1165.47,291.3675,2.0,0
400,232.0,524.0287931034483,260.5924831192898,14.97,988.52,121574.68,1.0,31.0,2.0,0.4972865738369332,31.0,7.4838709653277835,0.008620689654800832,82.0,46071.21,561.8440243902439,2.0,0
401,197.0,520.323654822335,278.52081416531297,56.78,994.09,102503.76,1.0,31.0,3.0,0.5352837826584327,31.0,6.354838707627471,0.01522842639516607,14.0,7251.71,517.9792857142858,2.0,0
402,156.0,553.011923076923,281.3159743159107,0.66,997.51,86269.86,1.0,31.0,3.0,0.5086978464145937,31.0,5.0322580628928195,0.01923076922953649,3.0,1056.81,352.27,2.0,1
403,137.0,544.0308029197081,270.9870692135849,2.62,987.16,74532.22,1.0,31.0,2.0,0.4981097903910378,31.0,4.419354837284079,0.014598540144919814,6.0,3138.13,523.0216666666666,2.0,0
404,104.0,560.7992307692308,263.5385553992561,93.53,988.06,58323.12,1.0,31.0,2.0,0.46993387461154174,31.0,3.354838708595213,0.01923076922892012,2.0,873.3199999999999,436.65999999999997,1.0,0
405,135.0,502.44651851851853,282.0764790104329,21.67,998.1,67830.28,1.0,31.0,3.0,0.5614059777676067,31.0,4.3548387082726325,0.02222222222057613,18.0,8656.25,480.90277777777777,2.0,0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38668.01,537.0556944444445,1.0,0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
424,1.0,615.19,0.0,615.19,615.19,615.19,1.0,1.0,1.0,0.0,1.0,0.9999999900000002,0.9999999900000002,0.0,0.0,0.0,0.0,1
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,85758.72,553.282064516129,1.0,0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,26736.62,594.1471111111111,1.0,0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2465.86,410.9766666666667,2.0,0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,66617.01,574.2845689655172,3.0,0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5946.94,594.694,3.0,0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,56281.72,521.1270370370371,2.0,0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1208.4099999999999,604.2049999999999,1.0,0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14146.36,643.0163636363636,3.0,0
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4426.64,553.33,3.0,0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8420.7,601.4785714285715,3.0,0
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,53667.52,496.92148148148146,2.0,0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19867.84,536.9686486486487,2.0,0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,47332.19,563.4784523809524,3.0,0
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,93564.9,543.981976744186,5.0,0
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,59990.45,571.337619047619,2.0,0
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3048.35,381.04375,3.0,0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5492.75,686.59375,2.0,0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1023.53,511.765,1.0,0
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,41567.17,546.936447368421,2.0,0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20005.13,540.6791891891892,2.0,0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10467.25,581.5138888888889,3.0,0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,45085.96,543.2043373493976,3.0,0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5588.87,698.60875,3.0,0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,30166.34,548.478909090909,4.0,0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45819.89,520.6805681818182,3.0,0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9027.69,601.846,3.0,0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7414.49,463.405625,3.0,0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1497.04,374.26,2.0,0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7742.75,553.0535714285714,3.0,0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2485.05,414.175,2.0,0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12272.85,645.9394736842105,4.0,1
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2898.45,483.075,3.0,0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1706.33,853.165,1.0,0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3403.84,567.3066666666667,2.0,0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1104.2,552.1,1.0,0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6950.86,695.086,1.0,0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2480.4700000000003,620.1175000000001,2.0,0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5619.68,561.9680000000001,2.0,0
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5076.110000000001,634.5137500000001,2.0,0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4140.93,517.61625,2.0,0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4084.8,680.8000000000001,2.0,0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3850.95,641.8249999999999,2.0,0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4324.55,432.45500000000004,2.0,0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2193.14,365.5233333333333,2.0,0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,62299.77,599.03625,1.0,0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32514.86,541.9143333333334,2.0,0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,44122.3,551.5287500000001,2.0,0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5830.52,583.052,1.0,0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1357.31,678.655,1.0,0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
485,1.0,108.68,0.0,108.68,108.68,108.68,14.0,14.0,1.0,0.0,1.0,0.9999999900000002,0.9999999900000002,13.0,6652.76,511.75076923076927,3.0,1
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3006.92,751.73,2.0,0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3099.42,516.57,2.0,0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3813.81,476.72625,1.0,0
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1063.38,531.69,1.0,0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2624.76,437.46000000000004,2.0,0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,622.67,311.335,1.0,0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1204.53,602.265,1.0,0
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3659.11,609.8516666666667,2.0,0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4022.63,502.82875,2.0,0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6471.38,539.2816666666666,2.0,0
496,104.0,545.528173076923,268.7874039710997,106.47,996.59,56734.93,1.0,31.0,1.0,0.49271039926341587,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
497,104.0,510.78413461538463,257.7188638228053,105.09,983.47,53121.55,1.0,31.0,1.0,0.5045553421736944,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
498,104.0,571.2621153846154,250.01065967438572,112.97,998.39,59411.26,1.0,31.0,1.0,0.4376461399014423,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
499,104.0,492.60096153846155,264.07623568108824,102.22,991.49,51230.5,1.0,31.0,1.0,0.5360855059051863,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
500,103.0,579.1980582524272,260.44487914839874,113.78,998.39,59657.4,1.0,31.0,1.0,0.4496646275536968,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
501,103.0,562.1847572815534,269.48395948423956,117.02,999.75,57905.03,1.0,31.0,1.0,0.47935123816329844,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
502,104.0,574.9141346153846,244.73879809786897,118.52,997.48,59791.07,1.0,31.0,1.0,0.4256962620293574,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
503,104.0,524.14375,256.3189324691246,111.01,996.35,54510.95,1.0,31.0,1.0,0.48902411306866556,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
504,104.0,534.7395192307692,280.34016393188983,103.19,979.08,55612.91,1.0,31.0,1.0,0.5242555559198632,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
505,104.0,522.6529807692307,241.496994227932,115.64,991.68,54355.909999999996,1.0,31.0,1.0,0.46205991950506187,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
506,104.0,523.8877884615384,260.2117551950018,105.59,987.66,54484.33,1.0,31.0,1.0,0.4966936831151934,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
507,104.0,590.1542307692308,267.9111071554642,111.3,998.37,61376.04,1.0,31.0,1.0,0.4539679513975836,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
508,104.0,547.3892307692308,267.3721050168662,108.67,982.01,56928.48,1.0,31.0,1.0,0.4884496990126224,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
509,104.0,562.8198076923077,254.27218876354416,105.78,986.9,58533.26,1.0,31.0,1.0,0.4517825870443358,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
510,104.0,499.78423076923076,260.9775690271577,101.17,996.95,51977.56,1.0,31.0,1.0,0.5221804790044268,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
511,104.0,541.8574038461538,250.91184261229577,105.88,996.07,56353.17,1.0,31.0,1.0,0.46305880629602875,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
512,103.0,544.3268932038835,269.1529366110123,100.58,999.44,56065.67,1.0,31.0,1.0,0.4944692977079372,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
513,104.0,582.7978846153846,257.73784639327397,100.14,993.04,60610.98,1.0,31.0,1.0,0.44224224760003156,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
514,104.0,507.50990384615386,249.0271206912943,105.34,989.35,52781.03,1.0,31.0,1.0,0.49068425817730904,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
515,104.0,583.8367307692307,251.75745450323066,114.65,994.03,60719.02,1.0,31.0,1.0,0.43121208589808485,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
516,103.0,546.0933009708738,265.6272772447283,100.18,993.43,56247.61,1.0,31.0,1.0,0.4864137259468626,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
517,104.0,571.6928846153846,262.30318493405616,100.55,992.13,59456.06,1.0,31.0,1.0,0.4588183480820066,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
518,104.0,551.1296153846154,242.82379709728585,110.91,992.85,57317.48,1.0,31.0,1.0,0.44059290285720015,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
519,103.0,484.89106796116505,247.66084977564256,103.39,999.42,49943.78,1.0,31.0,1.0,0.5107556441736109,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
520,104.0,551.0684615384615,250.9618823134485,104.92,992.19,57311.12,1.0,31.0,1.0,0.45540962661565537,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
521,104.0,513.1423076923077,237.78294086716645,133.85,950.1,53366.8,1.0,31.0,1.0,0.4633859599920436,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
522,104.0,562.4359615384616,249.19558720913045,110.56,994.17,58493.340000000004,1.0,31.0,1.0,0.4430648184782879,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
523,92.0,563.7355434782609,266.6555891006272,73.13,994.89,51863.67,1.0,31.0,1.0,0.47301539202340537,31.0,2.9677419345265346,0.01086956521620983,0.0,0.0,0.0,0.0,0
